dasi	nomina
data	nomina
nu datang	nomina
jalma asing lain pribumi	nomina
kadatangan	nomina
datangna	nomina
padataran	nomina
aki	nomina
daun	nomina
klobot	nomina
baralak	nomina
kararas	nomina
capang	nomina
parab	nomina
dangdaunan	nomina
kawat	nomina
daya	nomina
emban	nomina
emban-emban	nomina
dayung	nomina
nu ngadayung	nomina
alat pikeun ngadayung	nomina
debat	nomina
sawala	nomina
nu debat	nomina
kekebul	nomina
jadi lebu	nomina
debus	nomina
huut	nomina
jurig	nomina
pangbakti	nomina
pangabdian	nomina
kakurangan	nomina
deukeutna	nomina
hiasan	nomina
dalima	nomina
demang	nomina
denah	nomina
dengda	nomina
tembang	nomina
hariring	nomina
kere	nomina
dendeng	nomina
nu ngadengekeun	nomina
nu sirikan	nomina
nu dengki	nomina
tuur	nomina
kerek	nomina
hiung	nomina
keteg	nomina
nyed-nyedan	nomina
enyud-enyudan	nomina
deupa	nomina
sadeupa	nomina
hareup	nomina
payun	nomina
depot	nomina
ngucur	nomina
darajat	nomina
nu nyadap kawung	nomina
derma	nomina
sidekah	nomina
nu mere derma	nomina
darmaga	nomina
nu berehan	nomina
tukang derma	nomina
desa	nomina
dusun	nomina
kampung	nomina
padesaan	nomina
padusunan	nomina
rahuh	nomina
rancang 	nomina
nu ngarancang	nomina
nu ngadesek	nomina
desekan	nomina
kabar angin	nomina
beja saliwat	nomina
desember	nomina
desimal	nomina
desimeter	nomina
beungkeut sirah	nomina
sorban	nomina
detektip	nomina
sabun colek	nomina
detik	nomina
detonasi	nomina
detonator	nomina
dewa	nomina
dewan	nomina
kadewasaan	nomina
dewi	nomina
dewa awewe	nomina
panyakit gula	nomina
diabetes	nomina
dialek	nomina
dialektologi	nomina
cicingeun	nomina
diameter	nomina
damar	nomina
lilin	nomina
palita	nomina
menceret	nomina
nu ngadidik	nomina
nu ngatik	nomina
guru	nomina
diktat	nomina
diktator	nomina
dikte	nomina
dinamit	nomina
dinamo	nomina
dines	nomina
dingding	nomina
pipinding	nomina
alat pikeun niiskeun	nomina
jojodog	nomina
dipan	nomina
direktris	nomina
direktur awewe	nomina
direktur	nomina
dirgantara	nomina
langit	nomina
badan	nomina
tigin	nomina
taat	nomina
tuju kana paraturan	nomina
tukeur pikiran 	nomina
dua	nomina
binatu	nomina
nu ngadobrak	nomina
dodol	nomina
dokter	nomina
doktor	nomina
doktoranda	nomina
doktorander	nomina
dokumen	nomina
wilayah 	nomina
tempat duit	nomina
dompet	nomina
dongeng	nomina
panyokel	nomina
pangjurung	nomina
dosa	nomina
dosen	nomina
drama	nomina
dreum	nomina
bool	nomina
tempat cicing	nomina
tempat digawe	nomina
nu ngaduga	nomina
kasedih	nomina
kasusah	nomina
dukuh	nomina
lembur	nomina
pakampungan	nomina
dukungan	nomina
rojongan	nomina
nu ngadukung	nomina
baheula	nomina
kapungkur	nomina
dunya	nomina
kadunyaan	nomina
menyan	nomina
parupuyan	nomina
nu doraka	nomina
cucuk	nomina
duren	nomina
kadu	nomina
tukang ngabohong	nomina
duta	nomina
utusan	nomina
duyung	nomina
ebi	nomina
eceng	nomina
ketengan	nomina
ideran	nomina
pengaruh	nomina
egrang	nomina
ejahan	nomina
poyokan	nomina
sari	nomina
cipati	nomina
heulang	nomina
usapan	nomina
emas	nomina
kalana	nomina
pangumbaraan	nomina
ember	nomina
ibun	nomina
ambek	nomina
tebat	nomina
tambak	nomina
parapatan	nomina
hamperu	nomina
emping	nomina
kangeunahan	nomina
endrim	nomina
enggeuh	nomina
arti	nomina
makna	nomina
pangarian	nomina
es	nomina
kaesaan	nomina
abah	nomina
paedah	nomina
guna	nomina
mangpaat	nomina
pajar	nomina
pakir	nomina
jalma kakurangan	nomina
palak	nomina
palintangan	nomina
ilmu bentang-bentang	nomina
palasipah	nomina
pilsapat	nomina
kulawarga	nomina
tahapan waktu 	nomina
pasilitas	nomina
patwa	nomina
nu pang dipikaresep	nomina
nu pang dipikahayang	nomina
pilem	nomina
pitenah	nomina
pileg	nomina
salesma	nomina
poto	nomina
potret	nomina
kodak	nomina
kuciwa	nomina
reutas harepan	nomina
kagunaan	nomina
bangsal	nomina
gabung	nomina
pagadean	nomina
lajang	nomina
gado-gado	nomina
riributan	nomina
gadung	nomina
huma	nomina
gagak	nomina
aga-egeu	nomina
ngatog	nomina
gajah	nomina
gajihan	nomina
gantar	nomina
gagalur	nomina
galengan	nomina
gambar	nomina
gamelan	nomina
kali	nomina
lipet	nomina
rangkep	nomina
babandul	nomina
gangas	nomina
ganjel	nomina
ganjelan	nomina
ganjaran	nomina
gantungan	nomina
ganyong	nomina
gapleh	nomina
gapura	nomina
uyah	nomina
gurat	nomina
garis	nomina
jidar	nomina
sagaris	nomina
garong	nomina
garpuh	nomina
galudra	nomina
gas	nomina
panggal	nomina
erok	nomina
aweuhan	nomina
gawang	nomina
legeg	nomina
gayung	nomina
siwur	nomina
gembragan	nomina
gedong	nomina
tanda-tanda	nomina
geulang	nomina
pinggel	nomina
pigeulang	nomina
kapoekan	nomina
gelar	nomina
gelas	nomina
galatik	nomina
getek	nomina
sawareh	nomina
galian	nomina
keleketek	nomina
ombak	nomina
galura	nomina
guludug	nomina
gelung	nomina
karesep	nomina
pangaresep	nomina
gemes	nomina
geregetan	nomina
kagumbiraan	nomina
kabungahan	nomina
latihan	nomina
gemblengan	nomina
gembok	nomina
gemini	nomina
lini	nomina
gen	nomina
gencetan	nomina
kendang	nomina
gandarewo	nomina
akodan	nomina
aisan	nomina
gandongan	nomina
generator	nomina
gerombolan	nomina
genggem	nomina
keupeul	nomina
genggeman	nomina
keupeulan	nomina
gensi	nomina
martabat	nomina
genjer	nomina
sieun	nomina
miris	nomina
kenteng	nomina
genteng	nomina
gentong	nomina
careham	nomina
obah	nomina
usik	nomina
gerak	nomina
obahan	nomina
ambek pisan	nomina
kaca-kaca	nomina
gerbong	nomina
panggerebegan	nomina
gareja	nomina
ragaji	nomina
samagaha	nomina
huntu	nomina
gerilya	nomina
gerilyawan	nomina
murupuy	nomina
girimis	nomina
gurinda	nomina
germo	nomina
gorombolan	nomina
gorobag	nomina
gebragan	nomina
geutah	nomina
leugeut	nomina
geteran	nomina
gegelan	nomina
gigolo	nomina
pamacek	nomina
panggiling	nomina
panggilingan	nomina
gincu	nomina
gingsul	nomina
karehol	nomina
ginjel	nomina
kabungbuah	nomina
ginseng	nomina
hitar	nomina
giwang	nomina
globalisasi	nomina
godaan	nomina
godeg	nomina
godogan	nomina
gojlogan	nomina
gul	nomina
golok	nomina
bedog	nomina
golongan	nomina
golput	nomina
gombal	nomina
bohong	nomina
gombrang	nomina
gondok	nomina
gondrong	nomina
gogogan	nomina
hordeng	nomina
gorengan	nomina
katel	nomina
gores	nomina
goresan	nomina
gorila	nomina
panggorokan	nomina
gorong-gorong	nomina
gosip	nomina
grapik	nomina
graha	nomina
gram	nomina
tatabasa	nomina
granat	nomina
gravitasi	nomina
grosir	nomina
guha	nomina
karangan	nomina
gubernur	nomina
gudang	nomina
gudeg	nomina
gugatan	nomina
nu ngagugat	nomina
kaguguran	nomina
kaluron	nomina
gula	nomina
gulali	nomina
gulet	nomina
ngaguling	nomina
gulungan	nomina
kentel	nomina
gundukan	nomina
gunana	nomina
guna-guna	nomina
pelet	nomina
teluh	nomina
goncangan	nomina
selir	nomina
gundu	nomina
kaleci	nomina
gunting	nomina
guntingan	nomina
gunung	nomina
pagunungan	nomina
gurame	nomina
ocon	nomina
lulucon	nomina
oconan	nomina
luluconan	nomina
gurita	nomina
paguron	nomina
paguruan	nomina
guruh	nomina
gurun	nomina
gugusi	nomina
gusti	nomina
paguyuban	nomina
habib	nomina
hadiah	nomina
katineung	nomina
talaran	nomina
hed	nomina
haji	nomina
hajah	nomina
teunggeulan	nomina
gebugan	nomina
hajat	nomina
hajatan	nomina
hak	nomina
hakekat	nomina
hakim	nomina
perkara	nomina
kaca	nomina
buruan	nomina
nu ngahalangan	nomina
nu ngusir	nomina
nu ngagebah	nomina
petir	nomina
halimun	nomina
tujuan	nomina
hama	nomina
nu ngancurkeun	nomina
anduk	nomina
hangar	nomina
hanggar	nomina
dedemit	nomina
panghapus	nomina
pamupus	nomina
harga	nomina
panghargaan	nomina
poe	nomina
dinten	nomina
sapoe jeput	nomina
sapoe	nomina
sapopoe	nomina
maung	nomina
harkat	nomina
harta	nomina
kawajiban	nomina
hasil	nomina
nu ngahasilkeun	nomina
panghasilan	nomina
hasta	nomina
nu ngahasud	nomina
hasudan	nomina
ati	nomina
hati	nomina
hawa	nomina
hirup	nomina
hektar	nomina
tarikan	nomina
helem	nomina
helok	nomina
pahlawan	nomina
heroin	nomina
paesan	nomina
perhiasan	nomina
nu ngahias	nomina
pamere	nomina
hiburan	nomina
nu ngahibur	nomina
susuguh	nomina
hidayah	nomina
irung	nomina
pangambung	nomina
pacabakan	nomina
pagawean	nomina
kahirupan	nomina
pamisah	nomina
batas	nomina
hejo	nomina
hijrah	nomina
pindah	nomina
hijriah	nomina
hikayat	nomina
hikmah	nomina
hilal	nomina
kaleungitan	nomina
hilir	nomina
balawiri	nomina
kumpulan	nomina
pakumpulan	nomina
hinaan	nomina
hindu	nomina
hideung	nomina
hiu	nomina
panghormatan	nomina
hujan	nomina
cawadan	nomina
nu ngahujat	nomina
tungtung	nomina
hukum	nomina
sirah	nomina
mastaka	nomina
karusuhan	nomina
kaributan	nomina
hurup	nomina
hutang	nomina
sambetan	nomina
ibadah	nomina
ibarat	nomina
iblis	nomina
ibu	nomina
ema	nomina
idah	nomina
lebaran	nomina
iga	nomina
ijasah	nomina
tapsiran	nomina
injuk	nomina
lauk	nomina
beungkeut	nomina
beungkeutan	nomina
pameungkeut	nomina
kaihlasan	nomina
karidoan	nomina
jangji	nomina
ikrar	nomina
elmu	nomina
imam	nomina
percaya	nomina
industri	nomina
emoutan mieling	nomina
ngingetan	nomina
tincakan 	nomina
suntik	nomina
injeksi	nomina
jelema	nomina
jalma	nomina
dahuan	nomina
wirahma	nomina
sawirahma	nomina
aleutan	nomina
siksikan	nomina
eusi	nomina
islam	nomina
istana	nomina
karaton	nomina
istigpar	nomina
istikomah	nomina
istilah	nomina
widi	nomina
jadwal	nomina
nu ngajaga	nomina
jagal	nomina
jagad	nomina
sajagad	nomina
jago	nomina
jagoan	nomina
jagong	nomina
nu jahat	nomina
kajahatan	nomina
jahe	nomina
kaputan	nomina
jaitan	nomina
tukang ngaput	nomina
tukang jait	nomina
jaipongan	nomina
jajahan	nomina
nu ngajajah	nomina
ngaduga	nomina
ngira-ngara	nomina
jajaran	nomina
sajajar	nomina
jeket	nomina
jaksa	nomina
kajaksaan	nomina
nu ngajaring	nomina
jalan	nomina
jalanan	nomina
nu leumpang	nomina
sajalan	nomina
jalangkung	nomina
untunan	nomina
jalur	nomina
jam	nomina
beker	nomina
cabakan	nomina
rampaan	nomina
jenggut	nomina
nu ngajenggut	nomina
jamban	nomina
kakus	nomina
jambore	nomina
nu ngajambret	nomina
jambu	nomina
jambu aer	nomina
jambu batu	nomina
jambul	nomina
jaminan	nomina
jampe	nomina
jajamu	nomina
tamu	nomina
seimah	nomina
susuguhan	nomina
randa	nomina
rieut	nomina
puyeng	nomina
kulit	nomina
kajanggalan	nomina
jangka 	nomina
jangkar	nomina
utun inji	nomina
perjanjian	nomina
jalu	nomina
jantung	nomina
januari	nomina
janur	nomina
nu ngarampas	nomina
jarak	nomina
kuda	nomina
ramo	nomina
rema	nomina
jaring	nomina
jaringan	nomina
jarum	nomina
jas	nomina
jasa	nomina
raga	nomina
jati	nomina
jawab	nomina
walon	nomina
jawaban	nomina
sobat	nomina
babaturan	nomina
rerencangan	nomina
jes	nomina
nu ngajebak	nomina
jejer	nomina
hanjelu	nomina
sele	nomina
tapak	nomina
jajaka	nomina
haranghasu	nomina
kajelasan	nomina
jamaah	nomina
jambatan	nomina
sasak	nomina
jempol	nomina
nu ngajemput	nomina
nu mapag	nomina
poean	nomina
sakeudeung	nomina
sakedap	nomina
mayit	nomina
layon	nomina
jandela	nomina
jendral	nomina
jeungkal	nomina
rupa	nomina
maem	nomina
tingkatan	nomina
jarami	nomina
jerapah	nomina
eurad	nomina
jiret	nomina
jarawat	nomina
jerit	nomina
jeritan	nomina
jaruji	nomina
jeruk	nomina
jeruk nipis	nomina
jeruk purut	nomina
jeruk siam	nomina
garisan	nomina
jilbab	nomina
tiung	nomina
jilid	nomina
nu ngajilid	nomina
jin	nomina
nu ngalilindeuk	nomina
pawang	nomina
jingjingan	nomina
nu ngajiplak	nomina
nu niron	nomina
kajiwaan	nomina
jodo	nomina
jok	nomina
jongko	nomina
lapak	nomina
nu ngajual	nomina
nu ngical	nomina
pejuang	nomina
juara	nomina
meunang	nomina
jubah	nomina
judi	nomina
judul	nomina
kajujuran	nomina
jumaah	nomina
jumlah	nomina
jumblah	nomina
juragan	nomina
jurang	nomina
juri	nomina
juta	nomina
kabar	nomina
beja	nomina
kabaret	nomina
kabel	nomina
kabinet	nomina
kabupaten	nomina
kacapanon	nomina
tasma	nomina
kacang	nomina
nu ngacowkeun	nomina
kadal	nomina
kadipaten	nomina
kado	nomina
kapir	nomina
useup	nomina
kaen	nomina
lawon	nomina
lanceuk	nomina
raka	nomina
kakap	nomina
kakatua	nomina
ekek	nomina
embah	nomina
suku	nomina
sampeann	nomina
kaktus	nomina
kalajengking	nomina
langgir	nomina
babakaur	nomina
kalangan	nomina
kaom	nomina
hate	nomina
jero hate	nomina
kaldu	nomina
kalender	nomina
kaleng	nomina
kalimah	nomina
kecap	nomina
kalkun	nomina
kalori	nomina
kangkalung	nomina
kamar	nomina
embe	nomina
kamera	nomina
kemis	nomina
kampanyeu	nomina
kamper	nomina
pilemburan	nomina
kamus	nomina
katuhu	nomina
kancah	nomina
kancil	nomina
kancing	nomina
kandang	nomina
kandung	nomina
ngandung	nomina
reuneuh	nomina
kangkung	nomina
kangguru	nomina
kangker	nomina
kantin	nomina
kantor	nomina
pakantoran	nomina
tunduh	nomina
kantong	nomina
kampak	nomina
kapal	nomina
kapas	nomina
kapsul	nomina
kapten	nomina
kapuk	nomina
kapur	nomina
kapur tulis	nomina
karang	nomina
pangarang	nomina
karat	nomina
karatan	nomina
karate	nomina
karateka	nomina
karbol	nomina
karbon	nomina
karcis	nomina
karet	nomina
karir	nomina
karikatur	nomina
wibawa	nomina
karma	nomina
karnapal	nomina
karoseri	nomina
karpet	nomina
karton	nomina
kartu	nomina
kartun	nomina
karung	nomina
kurnia	nomina
karya	nomina
pagawe	nomina
kontan	nomina
kas	nomina
kaset	nomina
kakasaran	nomina
kasidah	nomina
nyaah	nomina
karunya	nomina
kasir	nomina
kasta	nomina
kastil	nomina
kasuari	nomina
kasur	nomina
pasualan	nomina
kasus	nomina
sapatu	nomina
kate	nomina
katalog	nomina
katarak	nomina
jenis	nomina
katering	nomina
katolik	nomina
kakait	nomina
pangait	nomina
katun	nomina
tutup	nomina
kaum	nomina
kaos	nomina
kawah	nomina
kawal	nomina
pangawal	nomina
batur	nomina
sonbat	nomina
mitra	nomina
sadaerah	nomina
sawewengkon	nomina
ngawinkeun	nomina
pakaya	nomina
kai	nomina
kakaian	nomina
kakayon	nomina
kawedukan	nomina
kabaya	nomina
kebon	nomina
kacambah	nomina
toge	nomina
kacapi	nomina
rasa kuciwa	nomina
kucubung	nomina
warung	nomina
kadele	nomina
kiceupan	nomina
kedok	nomina
kadongdong	nomina
keduk	nomina
ketelengesan	nomina
kiceup	nomina
kejora	nomina
kiju	nomina
kadali	nomina
kelab	nomina
kalabang	nomina
taleus	nomina
kulambu	nomina
rarangan	nomina
kelap-kelip	nomina
pating ketip	nomina
kalapa	nomina
kelas	nomina
kelasi	nomina
kalde	nomina
kalong	nomina
kelenteng	nomina
kelepon	nomina
kuriling	nomina
kalenci	nomina
cinggir	nomina
cilak-cilak	nomina
kongkolak	nomina
kaluaran	nomina
pangaluaran	nomina
patalimarga	nomina
sakulawarga	nomina
keluhan	nomina
ngupaskeun	nomina
kemah	nomina
halodo	nomina
katiga	nomina
kamari	nomina
pamulangan	nomina
pulangan	nomina
kembaran	nomina
kamboja	nomina
kameja	nomina
alo	nomina
suan	nomina
cikiih	nomina
muncang	nomina
kamoceng	nomina
setir	nomina
nyupiran	nomina
nyetiran	nomina
supir	nomina
kanari	nomina
cikur	nomina
kendi	nomina
salametan	nomina
sukuran	nomina
kenek	nomina
dahi	nomina
kakentelan	nomina
kentang	nomina
kumeli	nomina
hitut	nomina
kawaregan	nomina
keong	nomina
kikiplik	nomina
kapala	nomina
kepangan	nomina
jahanam	nomina
tumbila	nomina
gebeng	nomina
gebing	nomina
ipis	nomina
kempitan	nomina
kapiting	nomina
cacaka	nomina
kepungan	nomina
monyet	nomina
kunyuk	nomina
dulur	nomina
baraya	nomina
duduluran	nomina
kerah	nomina
samleh	nomina
kerak	nomina
karamat	nomina
karamik	nomina
keran	nomina
karanda	nomina
pasaran	nomina
kerang	nomina
rangka	nomina
rarancang	nomina
karanjang	nomina
keureutan	nomina
munding	nomina
kerekan	nomina
kareta	nomina
kareta api	nomina
karikil	nomina
karinget	nomina
kesang	nomina
kripik	nomina
keris	nomina
genggerong	nomina
keretas	nomina
paangeruk	nomina
pangerukan	nomina
kurupuk	nomina
kerut	nomina
peot	nomina
satria	nomina
ketan	nomina
sampeu	nomina
kelek	nomina
totombe	nomina
kupat	nomina
ketua	nomina
kokolot	nomina
ketuban	nomina
ketrok	nomina
ketrokan	nomina
katuncar	nomina
kasiat	nomina
khasanah	nomina
hutbah	nomina
kiai	nomina
kiamat	nomina
kiblat	nomina
kijang	nomina
koret	nomina
ngaleungitkeun	nomina
meakkeun	nomina
karagok	nomina
kilat	nomina
ngaburinjay	nomina
kilatan	nomina
kilogram kilometer	nomina
kilowat	nomina
kimia	nomina
kimlo	nomina
kimono	nomina
kina	nomina
kincir	nomina
ayeuna	nomina
kiwari	nomina
kipas	nomina
kiper	nomina
kenca	nomina
kiwa 	nomina
kiriman	nomina
pangirim	nomina
riwayat	nomina
kisah	nomina
kismis	nomina
kitab	nomina
klakson	nomina
klenik	nomina
klinik	nomina
koboi	nomina
kobra	nomina
kokocoran	nomina
kodeu	nomina
kudrat	nomina
kok	nomina
koki	nomina
kolek	nomina
koleksi	nomina
kolom	nomina
kolonel	nomina
parentah	nomina
komedi	nomina
komentar	nomina
tanggapan	nomina
komet	nomina
komik	nomina
kondektur	nomina
kondom	nomina
konglomerat	nomina
pasanggiri	nomina
perlombaan	nomina
kontingen	nomina
kontrakan	nomina
koper	nomina
koperasi	nomina
kopi	nomina
peci	nomina
kopra	nomina
kopral	nomina
koran	nomina
korban	nomina
korek api	nomina
korset	nomina
korupsi	nomina
kosmetik	nomina
saragem	nomina
kota	nomina
dayeuh	nomina
kotak	nomina
koteka	nomina
kokotor	nomina
kiridit	nomina
keristal	nomina
karisten	nomina
cawad	nomina
angeun	nomina
kawali	nomina
kubah	nomina
engkol	nomina
rengrengan	nomina
kubur	nomina
pemdem	nomina
ucing	nomina
kudeta	nomina
punduk	nomina
kueh	nomina
kaweni	nomina
kuis	nomina
kuku	nomina
kukuan	nomina
kuli	nomina
kuliah	nomina
kulkas	nomina
kuman	nomina
bangbara	nomina
nyiruan	nomina
kumis	nomina
kunang	nomina
konci	nomina
koneng	nomina
kuningan	nomina
kuntilanak	nomina
kuntum	nomina
cepil	nomina
ceuli	nomina
kupon	nomina
kukupu	nomina
kuya	nomina
kurban	nomina
kurikulum	nomina
korsi	nomina
kursus	nomina
kurung	nomina
kusir	nomina
kusta	nomina
kutu	nomina
kutub	nomina
kutukan	nomina
bati	nomina
untung	nomina
lancah	nomina
merek	nomina
laboratorium	nomina
waluh	nomina
laci	nomina
ublag	nomina
ungkluk	nomina
pedes	nomina
sapatu kuda	nomina
lapal	nomina
paripolah	nomina
tingkah	nomina
lagu	nomina
kawih	nomina
lahan	nomina
lahar	nomina
lajur	nomina
lalaki	nomina
lakon	nomina
nu ngalakonkeun	nomina
eurih	nomina
lalab	nomina
laleur	nomina
lamaran	nomina
lambang	nomina
simbul	nomina
lambung	nomina
bareto	nomina
lampu	nomina
landak	nomina
lante	nomina
laja	nomina
kalaparan	nomina
tilan	nomina
lapis	nomina
lapisan	nomina
laporan	nomina
laptop	nomina
las	nomina
laskar	nomina
nu ngalatih	nomina
deungeun sangu	nomina
laut	nomina
nu ngabodor	nomina
lawan	nomina
lawang	nomina
layar	nomina
lebe	nomina
kaleuwihan	nomina
kalangkungan	nomina
beuheung	nomina
kacapean	nomina
lelang	nomina
lele	nomina
lem	nomina
lemak	nomina
lomari	nomina
gawir	nomina
lambaran	nomina
sapi	nomina
lancana	nomina
lendir	nomina
leungeun	nomina
lengkeng	nomina
koceak	nomina
lensa	nomina
misahkeun	nomina
lamping	nomina
les	nomina
lisung	nomina
letnan	nomina
liang	nomina
liar	nomina
pere	nomina
letah	nomina
nyere	nomina
liliput	nomina
limbah	nomina
kalilipa	nomina
linggis	nomina
lingker	nomina
lentah	nomina
liwat	nomina
liontin	nomina
gagantel	nomina
titinggi	nomina
lipensetip	nomina
listrik	nomina
leter	nomina
loak	nomina
lobak	nomina
lobster	nomina
logam	nomina
logo	nomina
lokakarya	nomina
tempatan	nomina
lokal	nomina
lokalisasi	nomina
lokasi	nomina
tempat	nomina
loket	nomina
lokomotip	nomina
hulu sepur	nomina
cabe	nomina
lonceng	nomina
kereneng	nomina
loteng	nomina
lotre	nomina
kosong	nomina
lowong	nomina
luar	nomina
lobang	nomina
leuwi	nomina
lumba-lumba	nomina
leuit	nomina
leutak	nomina
lukut	nomina
lurah	nomina
kepala desa	nomina
losin	nomina
lutung	nomina
dengkul	nomina
teku	nomina
nabati	nomina
nada	nomina
urat	nomina
nadi	nomina
napkah	nomina
napakah	nomina
napsu	nomina
naga	nomina
naib	nomina
kanaekan	nomina
kabangoran	nomina
nangkoda	nomina
nalar	nomina
naluri	nomina
ngaran	nomina
wasta	nomina
nami	nomina
nanah	nomina
ganas	nomina
nangka	nomina
engke	nomina
napas	nomina
ambekan	nomina
ambekanana	nomina
sanapas	nomina
narapidana	nomina
nasabah	nomina
sangu	nomina
nasib	nomina
sanasib	nomina
papatah	nomina
piwuruk	nomina
piwejang	nomina
nasionalis	nomina
naskah	nomina
natal	nomina
panangtayunan	nomina
navigasi	nomina
nayaga	nomina
nadar	nomina
nagara	nomina
kanagaraan	nomina
nagarawan	nomina
nagri	nomina
negosiasi	nomina
pamayang	nomina
nini	nomina
neon	nomina
naraka	nomina
net	nomina
niat	nomina
nipas	nomina
jatukrami	nomina
nikah	nomina
kawin	nomina
pakawinan	nomina
kanimatan	nomina
ajen	nomina
pangajen	nomina
pangajenan	nomina
ningrat	nomina
menak	nomina
mipis	nomina
lahang	nomina
nisan	nomina
kanistaan	nomina
kahinaan	nomina
nitrogen	nomina
nominasi	nomina
nomer	nomina
panomeran	nomina
norma	nomina
not	nomina
nota	nomina
notaris	nomina
nopel	nomina
nopember	nomina
ahli nujum	nomina
panujuman	nomina
wani	nomina
reungit	nomina
juru tembang	nomina
juru kawih	nomina
katarikan	nomina
kanyataan	nomina
nyawa	nomina
nyawaan	nomina
obat	nomina
ubar	nomina
landong	nomina
obat-obatan	nomina
pangobatan	nomina
obeng	nomina
objek	nomina
oblong	nomina
obor	nomina
obralan	nomina
obras	nomina
ocehan	nomina
odol	nomina
ojeg	nomina
olahan	nomina
olahraga	nomina
oleh-oleh	nomina
olesan	nomina
oli	nomina
moyok	nomina
pamoyok	nomina
gelendeng	nomina
ompol	nomina
onani	nomina
oncom	nomina
onde-onde	nomina
ongkos	nomina
operan	nomina
opname	nomina
opor	nomina
optimis	nomina
jalmi	nomina
jejelemaan	nomina
saurang	nomina
sorangan	nomina
nyalira	nomina
salah saurang	nomina
coretan	nomina
organisasi	nomina
otak	nomina
uteuk	nomina
otak-atik	nomina
otot	nomina
sungsum	nomina
oyek	nomina
pabrik	nomina
pacecklik	nomina
paila	nomina
pacet	nomina
nu mareuman	nomina
pamareuman	nomina
padanan	nomina
sapadan	nomina
tegal	nomina
tegalan	nomina
tegal eurih	nomina
kapadetan	nomina
pare	nomina
pager	nomina
isuk-isuk	nomina
enjing-enjing	nomina
rebun-rebun	nomina
pingping	nomina
sapingping	nomina
pahala	nomina
paham	nomina
sapaham	nomina
pangukiran	nomina
ukiran	nomina
tukang ngukir	nomina
kapaitan	nomina
kapailitan	nomina
pajeg	nomina
pamajeg	nomina
pajangan	nomina
pamajangan	nomina
nu ngepak	nomina
nu make	nomina
pamakean	nomina
pakan	nomina
saluyu	nomina
pakem	nomina
paket	nomina
paku	nomina
paksaan	nomina
pamaksaan	nomina
pala	nomina
palawija	nomina
palem	nomina
pamalsuan	nomina
kapalsuan	nomina
palu	nomina
emang	nomina
pameran	nomina
pamrih	nomina
panah	nomina
pamanah	nomina
pamanas	nomina
pamanasan	nomina
kapanasan	nomina
pancadria	nomina
pancaroba	nomina
panci	nomina
jeujeur	nomina
pamancingan	nomina
pancong	nomina
pamancung	nomina
pancuran	nomina
panday	nomina
pandan	nomina
tempoan	nomina
pamandangan	nomina
panen	nomina
dibuat	nomina
panenan	nomina
pangan	nomina
pameuleuman	nomina
panggero	nomina
panyaur	nomina
panggeroan	nomina
panggung	nomina
pamotongan	nomina
kapangkatan	nomina
sapangkat	nomina
lahunan	nomina
panglahunan	nomina
pangkur	nomina
panglima	nomina
pangling	nomina
pangsit	nomina
kakaweuran	nomina
panitia	nomina
kapanitiaan	nomina
kapanjangan	nomina
sapanjang	nomina
panaekan	nomina
basisir	nomina
pantrang	nomina
talingaan	nomina
nu nalingakeun	nomina
panalingaan	nomina
panti	nomina
pantulan	nomina
pamantulan	nomina
hapur	nomina
papan	nomina
para	nomina
beungeut	nomina
raray	nomina
minyak seungit	nomina
pari	nomina
susukan	nomina
bayah	nomina
parud	nomina
parudan	nomina
pas-pasan	nomina
pancuh	nomina
pasangan	nomina
sapasang	nomina
pamasang	nomina
pamasangan	nomina
pasar	nomina
keusik	nomina
paskah	nomina
pasmen	nomina
kirim	nomina
paspor	nomina
pasrah	nomina
kapasrahan	nomina
pasta	nomina
pastel	nomina
panangtuan	nomina
panangtosan	nomina
katangtuan	nomina
katangtosan	nomina
paso	nomina
pasung	nomina
pasungan	nomina
pamasungan	nomina
potongan	nomina
nu motong	nomina
kihkir	nomina
pastur	nomina
pati	nomina
kasatiaan	nomina
patih	nomina
kapatihan	nomina
hamba sahaya	nomina
abdi	nomina
patil	nomina
patin	nomina
paseuk	nomina
patok	nomina
pancang	nomina
patokan	nomina
patri	nomina
solder	nomina
patrian	nomina
tukang matri	nomina
patriot	nomina
pajuang	nomina
kapahlawanan	nomina
patroli	nomina
ronda	nomina
pola	nomina
pamacok	nomina
paus	nomina
papiliun	nomina
pawey	nomina
ranca	nomina
kasusahan	nomina
jaring gede	nomina
payet	nomina
pinareup	nomina
susu	nomina
susuan	nomina
payung	nomina
pajeng	nomina
pecay	nomina
pamecatan	nomina
lotek	nomina
pecel	nomina
kopeah	nomina
pecinan	nomina
peda	nomina
pedal	nomina
pedang	nomina
lada	nomina
kaladaan	nomina
padati	nomina
padepokan	nomina
trotoar	nomina
padet	nomina
kapeurihan	nomina
nyeri hate	nomina
padoman	nomina
kapadulian	nomina
cepengan	nomina
nu nyekel	nomina
per	nomina
kapagawean	nomina
kapekaan	nomina
minggu	nomina
kaliketan	nomina
parangi	nomina
tabeat	nomina
ahlak	nomina
budi pakarti	nomina
piit	nomina
kaen pel	nomina
palaminan	nomina
lampung	nomina
sadel kuda	nomina
sela	nomina
mencek	nomina
peucang	nomina
katumbiri	nomina
pelat	nomina
palatuk	nomina
palapah	nomina
eupan	nomina
piaraan	nomina
nu miara	nomina
pelikan	nomina
purintilan	nomina
